player_name,elo,averagetime,besttime,wins,losses
SnowyLightning,976,1446863.085,889656,88,60
_Bonx,502,3381561,3381561,21,18
deloosyon,955,1487596.621,920510,110,77
Hamers7,1015,1217608.2,834376,124,148
FlaxinJ,894,1534740.613,969149,79,72
Rejopes,1182,1113222.433,780657,209,231
b5g_,1066,940796.3263,570243,927,944
PlmyOP,745,1590455,1209012,29,40
RoughWesty1975,622,2279354.455,1494617,96,100
MrIssa007,697,1814386.158,1224264,88,89
mkotmz,618,2436760.5,2051044,10,8
Drexuss,829,1311038.5,986600,56,48
Stam2012,508,1730604,1409390,71,124
SzelQ_,960,1455867.133,819080,87,62
DerpChild,1200,1182390.867,942693,31,19
Orange__Jacket,482,1711851,1360763,33,27
Jestem_Dalex,1666,819084.6999,473609,1388,1319
steijnd,,2027531,2027531,2,3
BRATAYA_MOI,,1586630.714,1066316,63,65
Tauktes,1202,1086985.073,685018,454,446
shadowflower64,1,3004190.75,1584011,91,191
SheepyWeepy6883,977,1583729.608,953067,142,146
piticko___,507,1682847,1682847,16,43
GentooP,1460,918201.613,504523,1898,1874
Doxxed_Slime,913,1396387.1,1122067,30,21
_Ba,910,1348710.355,792021,143,149
xLunery,635,1768703.889,1465864,32,30
uflamme,1146,1342705.848,829508,244,199
Keuipeong,723,1568731.818,1078632,27,33
Edixxx,1105,1090484.873,728881,138,160
DontTrustCheese,910,1475512.278,922366,303,380
PowerfulSword,736,1472073.267,1109876,43,32
epicbanana2,1247,1108769.971,781329,70,54
sponks_killa,656,2261436.818,1424583,49,44
kmei1,861,1230711.636,911723,58,79
dejotb44,766,1208814.231,840265,27,21
CeyZe1,1062,1015383.07,674842,248,257
louieuhla,784,1601325.561,941363,324,322
MoDDyChat,1186,1068556.16,702960,217,199
Warrior_Monkies,996,1217865.815,810632,61,56
SchmoogleB,317,4815051,4815051,23,24
razor_fuzz,600,1993832.4,1706838,12,4
Victor_Li,875,1335467.2,1264453,13,25
xHost_Marcel,422,2292091.667,1484436,71,75
Marko12Ma,442,2352685.5,2038850,36,34
OReyong,574,2498852,2498852,16,15
RicksPiano,649,1459404.397,861013,504,544
Androught,469,2657387,2657387,7,1
ericandersonn,902,1159327.674,821659,85,91
DMTG,775,1344102.857,1063532,42,36
groovydave1,563,1861180.429,1289435,44,47
Apeckss,774,1482956.333,1201592,34,20
AngryEddie8,505,2520341,2520341,15,20
Crucial_exe,1043,1350303.2,915643,59,31
Rhiime,755,1619655.146,935398,117,102
obdn,636,1954482.643,1302085,59,54
drizyl,1244,1208931.944,733111,313,305
cxndll,573,1614681.3,1086215,46,51
Tipssss,1053,1050922.329,667686,166,184
SevenB240,1158,1055788.788,719587,257,237
Banzkuttaja,1011,1485140.1,973386,18,8
JapAppelsap617,714,1608474.118,1103387,99,85
rotemaya,831,1436835.121,919269,163,150
smallvillefan46,933,1240488.143,948922,69,95
373ete,1082,1068435.913,771080,77,73
Panda_DOT,1009,1452579.229,913253,133,123
tyguy_0108,796,1871133.52,1200773,61,43
Flako7000,656,2145712.667,1603401,66,66
Daaim_Sid,608,1717946.571,1281618,17,10
augukelsch,720,2020146.769,1325119,54,39
xyrrk,614,2855523.75,2510504,54,63
ce6ulka,300,1519016.909,1150181,50,60
MaxDoStuff,641,1975693.571,1397431,49,56
NickNeo,1065,1161441.286,911198,49,53
nachovikas,603,1769104.083,1137942,211,216
Znejk,603,2179185.5,1929231,16,8
JustinDavid399,396,2252710,2211001,3,7
itro06,729,1754886.333,1366642,43,34
edqr,1922,712293.2675,398090,2997,2699
Mliker,1089,1024646.19,584686,216,358
strufel,1230,1040298.631,682147,386,387
marmarounos,1155,1226844.331,778085,225,204
Manafy10,1152,1147273.6,704174,123,107
TMD_Galaxy,387,1760564,1760564,9,18
Lemonrex,586,1473701,1473701,26,20
kikias22,809,1542260.714,1069417,62,61
YuvalMA,1119,1119820.022,644047,494,489
hackingpotato_,1615,893797.0225,556260,504,450
Taha_474,631,1751307.571,1434295,46,41
BenTurquoise,1010,1146133.387,704139,219,235
AdrimiPL,728,1981773.938,1456560,36,23
SolRex01,1207,1627556.294,957904,156,116
YanyanXD,1199,1086075.392,734727,258,243
DovthePog,1205,1199553.432,750118,172,153
PrakashMc,615,1843133,1056777,78,68
Trencadis,540,2046983,1427021,41,42
Atraiiin,988,1511442.865,1023140,81,54
Night_Crawler142,399,3599900,3599900,2,3
Evotion,546,2722812.381,1635879,136,133
Smim_,904,1339951.875,938188,66,43
cptmatyas,410,2289681.833,1848639,35,30
pastacookinmafia,359,2058384.667,1709183,24,27
shrddr,1813,702591.6889,430265,1175,1082
GEESTER1,535,1978439,1913354,25,36
ButterZitrone,975,1300472.426,803296,172,178
MessiahOP,302,2172730.5,1760253,45,60
Ser0kan,542,2752657,2752657,16,22
Notpennyharry,1020,1737394.241,1212936,44,19
Qwertyhs,705,1881950.071,1496408,26,20
bnMaraz,543,2825815,2825815,12,11
fyrrrr,847,1499664.111,972497,52,50
madibirdson,538,2888784,2349161,28,21
N1bY,725,1737582,1271422,33,17
Enginerrr,693,2329719,1774037,16,8
HunacYT,1030,1122535.465,784209,449,480
CFodd,700,2167458.692,1738524,32,22
tufandegil,350,3399493.75,2996562,29,36
epicpants919,1247,1435360.565,871529,145,107
carlodaniel,,1561980.133,1045618,55,44
Nochizawa,325,2441699,2204367,15,20
PingeonMan,629,1840225.286,1284319,60,55
Yapo69,917,1860165.778,1137392,91,69
7Volethegoat,496,1251039,1251039,20,31
lmlmartin,461,2449123.533,1793709,73,89
Naezz01,603,2200331,1327311,28,27
yFury,769,1925074.875,1284731,58,52
Blad_d,1480,714040.0412,431520,2595,2484
lunarcinna,1202,1280960.981,728650,114,82
Nikninjayt,676,1853135.429,1231779,29,23
retropog,2052,679868.7218,390762,3750,3385
Sebahesded,442,1810190.222,1186415,45,58
epicfact,571,1631458.985,981467,188,178
_BUUS,1127,1340871.885,824647,124,79
garrettbah,413,3020513.667,2613908,43,48
voltcat7,630,2136152.692,1545993,109,94
lesu290,429,2286815.923,1396205,58,63
Niyakovo,394,4618518,3390724,27,26
Plum1337,609,1444361.333,1170164,96,91
ImpeachedWig583,690,2426069.627,1474084,203,199
jjjdon,666,2364915.211,1500049,56,39
russellstoverxx,191,2778224.667,2384120,56,60
MaxiM974,1322,1122415.615,765254,64,37
LILOATAN,695,1739931.929,1258503,58,50
Riemann,1035,1235612.862,924959,100,123
3tenacity,1592,869945.5246,528449,680,616
sethrrr,467,2032391.25,1543667,25,31
gikacrimsonking,642,1792970.25,1566810,18,13
Sineszz,698,1705871.647,1267731,47,37
sydoow,597,1851616,1851616,24,27
XxIceCreamx,498,2909581,2572198,17,21
rLReflx,469,2577008,2087782,11,13
watseman,965,1250323.429,720825,71,70
BreeL,715,2188015.5,1708258,37,29
tomattowo,1001,1336866.774,951960,70,48
Koko_booty,719,1807673.882,1131324,33,21
PoThePanda,1313,930277.8039,643945,103,86
Sukato,1333,1083801.674,680899,236,189
AdamsBack,635,2082013.188,1415844,47,39
Loosdrecht,953,1351137.765,890839,107,91
Lonerax,1209,1047245.373,630693,475,484
joel_tiger,1234,913186.5338,590077,327,320
Yuiton306,1400,935799.6975,562990,843,799
nooboot,1501,871053.9936,534293,518,477
Spidermonkey48,1276,1085801.581,732555,150,173
bautiagnone,474,2215518.462,1208515,98,94
LukasMalmsjo,808,1212082.647,913850,111,109
xDeath__,680,1669989.25,1327054,16,15
Fertooo,826,1836308,1317699,54,33
Ske3ys,1306,1070683.939,661458,92,75
alxm,696,1108938.071,771601,48,86
Onejumper,999,1355058.125,765408,81,70
Jonizon,444,2134658,2134658,9,12
Kilqn,657,2066755,2066755,14,3
BinEin,1789,825783.0906,459194,767,672
bishdok,1115,1041219.17,661703,255,264
kunnnefe,761,2022682.625,1314574,44,27
nurse421,665,1778578.455,1292965,36,26
xidetooth,234,1768351,1642135,37,62
sixify,220,2144665.5,1653346,72,103
Lollopie,623,2756145,1287342,27,13
QuorR,768,1578991.583,1059667,63,63
ObviouslyNotDan,528,3172230,3172230,7,13
DaBomKing,438,2228575.143,1769969,52,63
